id	sampleA	sampleB	baseMeanA	baseMeanB	log2FC	pval	padj	sig
AT1G03400	WT	h3h3	282.021663985434	330.981762414658	-0.229934496779885	0.116206342931207	0.365964534392912	notDE
AT1G03410	WT	h3h3	1085.16376734192	1243.52909294887	-0.196759276443876	0.0329346964694933	0.162398463019618	notDE
AT1G03430	WT	h3h3	615.532979991018	680.030686899306	-0.140544200259009	0.204930912178662	0.50255250928418	notDE
AT1G03440	WT	h3h3	291.592116372999	360.213979842389	-0.303575181422666	0.0180859243595935	0.106025203985956	notDE
AT1G03445	WT	h3h3	12.3003379594167	16.3452344051085	-0.394805552456038	0.47335482628245	0.75457001673654	notDE
AT1G03457	WT	h3h3	190.010378658407	178.647007173638	0.0891270441313956	0.571880850412502	0.818857208584096	notDE
AT1G03470	WT	h3h3	836.116007732764	892.980418855157	-0.0950915685624392	0.388308353326628	0.692093286431746	notDE
AT1G03475	WT	h3h3	4904.96290198974	4241.90219445417	0.209198079895765	0.00149568507165876	0.0153769062936017	notDE
AT1G03495	WT	h3h3	196.033938628251	196.464881919943	-0.00362734159328325	0.983438718070541	0.995431306304326	notDE
AT1G03506	WT	h3h3	10.6462657917677	11.1830982622332	-0.0785933477073308	0.90569819359409	0.970115881349344	notDE
AT1G03510	WT	h3h3	111.303906957959	103.506823318414	0.100480603623917	0.626810571560436	0.848931296260235	notDE
AT1G03520	WT	h3h3	1491.07580768191	1808.05945496111	-0.27797049859834	0.000787634778996826	0.00901507150840034	notDE
AT1G03530	WT	h3h3	760.779176048434	686.054815523145	0.150022556098777	0.113831007638365	0.360978976540142	notDE
AT1G03540	WT	h3h3	148.870803003447	129.680929899166	0.199472182689878	0.259673719007021	0.569043511118713	notDE
AT1G03550	WT	h3h3	202.77254568949	200.357504198143	0.0177313443884137	0.916735866556586	0.97278971006781	notDE
AT1G03560	WT	h3h3	456.266399410446	461.525316332527	-0.018063370980567	0.861590875878571	0.951761079210079	notDE
AT1G03590	WT	h3h3	1732.73426482701	1794.24118267352	-0.049995868750104	0.464092621042334	0.747652409510388	notDE
AT1G03600	WT	h3h3	4420.45671090699	4286.69471660811	0.0442544010147171	0.492219947317527	0.768132485096643	notDE
AT1G03610	WT	h3h3	2566.77338931806	2643.4979661379	-0.0426911390908866	0.66173233941424	0.865458643603437	notDE
AT1G03620	WT	h3h3	655.794000326491	705.400765024639	-0.106747951027044	0.289699000405644	0.601970123586926	notDE
AT1G03630	WT	h3h3	4508.27162542703	4348.06498066183	0.0517949521242083	0.490861941574424	0.767005361460511	notDE
AT1G03650	WT	h3h3	146.624899130664	127.967604315934	0.202063965124688	0.270120341855194	0.581720346020613	notDE
AT1G03660	WT	h3h3	58.4630584646408	60.7883104438892	-0.0563955218352532	0.833869264112389	0.942410875666279	notDE
AT1G03680	WT	h3h3	4194.68531999493	4053.11859144116	0.0493108121978508	0.423302298172606	0.71745300477771	notDE
AT1G03687	WT	h3h3	521.662630481461	484.932104710575	0.10410685882382	0.324934034828762	0.63757075285473	notDE
AT1G03710	WT	h3h3	489.017802552815	530.308805810401	-0.119208467511178	0.384826449569546	0.690032522610049	notDE
AT1G03720	WT	h3h3	9.98762169864147	7.22464808540018	0.437706571518331	0.544942433781418	0.802906039607992	notDE
AT1G03730	WT	h3h3	285.255285293515	316.880646605941	-0.15548990525543	0.281194753713669	0.593454779814549	notDE
AT1G03740	WT	h3h3	1181.62124154913	1338.38066684398	-0.18165530532474	0.0439506575900978	0.197690260930885	notDE
AT1G03743	WT	h3h3	11.7707979514126	7.86842513118716	0.575313209014478	0.405984576005662	0.706153321569302	notDE
AT1G03746	WT	h3h3	9.85444619683155	9.95773325030387	-0.0207297042621801	0.974274563975192	0.992322129456687	notDE
AT1G03750	WT	h3h3	497.408706423221	567.400004868882	-0.189511909078125	0.0715454486431534	0.271141008558312	notDE
AT1G03760	WT	h3h3	484.426634376695	476.646189045321	0.0222313369609065	0.840782956151127	0.944073353920741	notDE
AT1G03770	WT	h3h3	555.467697506089	556.453899694286	-0.00186396268805473	0.985897318033079	0.996132212428683	notDE
AT1G03780	WT	h3h3	1014.38266600304	911.322879019641	0.154924357051941	0.123340317561922	0.378757012493813	notDE
AT1G03790	WT	h3h3	46.5577294252517	33.5739277784249	0.478143312011451	0.153830010894426	0.427494119297187	notDE
AT1G03800	WT	h3h3	16.4002972314626	9.40774014499383	0.781096327099521	0.182920199106216	0.471094151725634	notDE
AT1G03820	WT	h3h3	8693.0530106941	6137.64146775106	0.502359485507868	8.24582254880627e-16	1.07020781747083e-13	notDE
AT1G03830	WT	h3h3	1062.54624003837	958.507950041062	0.150037984762555	0.0627971458833248	0.249037199831741	notDE
AT1G03840	WT	h3h3	808.862364754078	360.712703002614	1.16602657422078	3.76725535753448e-22	8.31709004964958e-20	DE
AT1G03850	WT	h3h3	571.185979122938	138.386658506587	2.03788435195179	1.92336964994408e-34	9.57882815198897e-32	DE
AT1G03860	WT	h3h3	2684.15257862214	2306.01300660216	0.218780131808788	0.000564014083452961	0.00684326436098877	notDE
AT1G03870	WT	h3h3	271.889532450513	191.087381077502	0.503037661380327	0.00180680679655583	0.017979910570745	notDE
AT1G03900	WT	h3h3	3588.44303458822	3624.89833565656	-0.0144376593497418	0.825845746218644	0.939617822509418	notDE
AT1G03905	WT	h3h3	338.163407870833	251.901481700775	0.420264247346858	0.00601583696196779	0.0461422451792766	notDE
AT1G03910	WT	h3h3	2859.87725228412	3000.21010620371	-0.0685664996590956	0.25227605829243	0.560133933471476	notDE
AT1G03920	WT	h3h3	80.1573893208714	104.013299108717	-0.372186153969267	0.116098168649449	0.365677641068974	notDE
AT1G03930	WT	h3h3	1552.81727459093	1711.32118180628	-0.139376893728341	0.0559303868532497	0.23216693825593	notDE
AT1G03935	WT	h3h3	26.5192880188449	48.6486449992437	-0.877486456351058	0.00934719206325351	0.0648385428565152	notDE
AT1G03940	WT	h3h3	218.925933372402	230.716504013086	-0.0762415776628386	0.645205965167041	0.85769883190602	notDE
AT1G03950	WT	h3h3	577.836039388368	623.794650143842	-0.111348779217266	0.243412031957788	0.550847370218328	notDE
AT1G03960	WT	h3h3	815.789617607002	870.858705614946	-0.0954572565913313	0.275652862578691	0.587724616897915	notDE
AT1G03970	WT	h3h3	317.526350617541	405.754090823546	-0.353480957827022	0.00361355920802231	0.0311030427812692	notDE
AT1G03980	WT	h3h3	20.1707105962235	22.8177635506968	-0.185870733334034	0.676454360082923	0.872705384434852	notDE
AT1G03990	WT	h3h3	100.589017706943	118.61113143843	-0.240063835333145	0.250152235583601	0.557789475741652	notDE
AT1G04000	WT	h3h3	580.076080958689	573.954552046411	0.0141321645175178	0.892560167930868	0.963804759794248	notDE
AT1G04010	WT	h3h3	621.273419856272	676.52085248046	-0.119966081696295	0.207780142817136	0.506302199128256	notDE
AT1G04020	WT	h3h3	742.490430143844	626.597417262604	0.244881647620976	0.0192842651027702	0.110897444530512	notDE
AT1G04030	WT	h3h3	538.211031742588	516.970510162225	0.0544980607497178	0.633557070474392	0.85236114664257	notDE
AT1G04040	WT	h3h3	73.6065527939125	58.7924704963795	0.32463008672002	0.213470315511964	0.513359551565268	notDE
AT1G04050	WT	h3h3	411.077398968327	421.242659759443	-0.0345681099101981	0.782459682916989	0.922034607780967	notDE
AT1G04070	WT	h3h3	389.135718605749	399.05775144238	-0.0393002717987617	0.734087015261363	0.902246529283588	notDE
AT1G04080	WT	h3h3	5775.76882768437	5641.91970130592	0.0339291286230312	0.564949204219617	0.814574835200553	notDE
AT1G04090	WT	h3h3	23.0811348391608	16.9560975015789	0.459359064185344	0.327500474221389	0.639560701755521	notDE
AT1G04100	WT	h3h3	152.711200071812	145.35691017038	0.0725431978401369	0.682970818185866	0.876513790293412	notDE
AT1G04110	WT	h3h3	391.727418339793	526.746692771667	-0.431416828622335	0.0104879677624425	0.0704766674522587	notDE
AT1G04120	WT	h3h3	11623.4898687699	12242.5448247433	-0.074604944825991	0.224763179556407	0.528100326418957	notDE
AT1G04130	WT	h3h3	667.915613791538	659.708646321596	0.0201594580738051	0.837130281291894	0.943467098265246	notDE
AT1G04140	WT	h3h3	5046.47379429988	5103.54564308752	-0.0156070782536674	0.813796293901788	0.935171047346998	notDE
AT1G04150	WT	h3h3	10.3180770233786	9.50996426629403	0.143037057555426	0.832081209306468	0.942108822827057	notDE
AT1G04160	WT	h3h3	878.447492163404	868.687166905246	0.0156639244939253	0.875171549510116	0.957288728815974	notDE
AT1G04170	WT	h3h3	5228.33375220972	4334.41300893861	0.270263678719322	5.38030557288254e-06	0.000128592906075089	notDE
AT1G04190	WT	h3h3	1518.71743588696	1421.62812168921	0.0950081539763306	0.227711383971714	0.531627640753949	notDE
AT1G04200	WT	h3h3	1803.55376253635	1816.21810446162	-0.00951854388974855	0.895452772133439	0.964922069190218	notDE
AT1G04210	WT	h3h3	4399.52441208311	4396.44155008407	0.00126038776543199	0.983301680265021	0.995386692643604	notDE
AT1G04220	WT	h3h3	3074.1330467406	3701.29375470494	-0.267073911685692	0.000397373973329858	0.00514933972044372	notDE
AT1G04230	WT	h3h3	575.317917551314	603.800273425175	-0.0694449523774959	0.47779306052669	0.757918448760905	notDE
AT1G04240	WT	h3h3	522.607057716899	611.210639297938	-0.22812954955714	0.0880314340629557	0.308542252120818	notDE
AT1G04250	WT	h3h3	641.059021091572	767.228300253404	-0.261153937553745	0.0483082246075933	0.210525158724381	notDE
AT1G04260	WT	h3h3	637.480060960051	668.506842458604	-0.0666053518663436	0.479517210499662	0.759474969517806	notDE
AT1G04270	WT	h3h3	17691.0788551043	14821.1643080684	0.255290102510185	3.53811662063505e-05	0.000655439164627159	notDE
AT1G04280	WT	h3h3	438.963115253911	351.531780374446	0.320828961645688	0.0827432147955393	0.297359559588186	notDE
AT1G04290	WT	h3h3	118.314744405304	128.197842737917	-0.115718800572384	0.568525744731672	0.816346498534253	notDE
AT1G04300	WT	h3h3	3702.05847462564	3766.08380669405	-0.0244074174258845	0.707399759411732	0.888583974220639	notDE
AT1G04310	WT	h3h3	2146.53749968872	2025.66128320671	0.0839277484201295	0.31599709368642	0.628268290901002	notDE
AT1G04330	WT	h3h3	73.8110722436805	70.9043364448188	0.0596111281531846	0.818422627010898	0.936622040732207	notDE
AT1G04340	WT	h3h3	1368.34368073631	1265.53108355637	0.112229803117757	0.164399799056419	0.444039674529865	notDE
AT1G04350	WT	h3h3	2153.51368567753	1946.55451594692	0.145276947183218	0.118383194912798	0.37031494581618	notDE
AT1G04360	WT	h3h3	95.5022302315699	119.916882302541	-0.326768042084716	0.152092505441383	0.425148284039579	notDE
AT1G04380	WT	h3h3	14.8807608099782	16.5399233784013	-0.147069341303757	0.771697629412617	0.918098932888343	notDE
AT1G04390	WT	h3h3	699.45079771743	718.702924206013	-0.0393329780525362	0.651063509569658	0.860596749994858	notDE
AT1G04400	WT	h3h3	9362.86696383308	9512.24986781222	-0.0228913985157693	0.673694083691224	0.871411135776527	notDE
AT1G04410	WT	h3h3	29155.3107968727	26978.8987037149	0.111856946882456	0.0242658967816223	0.131380443836758	notDE
AT1G04420	WT	h3h3	1965.68397345651	1753.73176459661	0.164375757861745	0.0448469885479	0.200333910747569	notDE
AT1G04425	WT	h3h3	121.290173070434	111.712199263444	0.124638339868355	0.585664537918195	0.827638604895592	notDE
AT1G04430	WT	h3h3	4777.23478030384	4927.93501359657	-0.0444395016298136	0.542477907979722	0.800892395093747	notDE
AT1G04440	WT	h3h3	4520.62692995283	3811.95769930697	0.245889628171551	3.49057356829462e-05	0.000648432693170932	notDE
AT1G04445	WT	h3h3	18.9802692551215	13.0681173619817	0.547288665162347	0.281936970930878	0.594025996899326	notDE
AT1G04450	WT	h3h3	8.33490977534717	11.4436151341591	-0.459719896267111	0.52779717054617	0.791510952888392	notDE
AT1G04470	WT	h3h3	376.341239598867	470.605546486521	-0.321816421352188	0.562543195708445	0.813355397296723	notDE
AT1G04480	WT	h3h3	6459.06664196391	5528.273681241	0.224193083573654	0.000155788010823027	0.00231359240761104	notDE
AT1G04490	WT	h3h3	27.4501624980771	37.0882477902365	-0.439527506725323	0.254191485644041	0.562598694684397	notDE
AT1G04500	WT	h3h3	260.903783926851	255.944806000348	0.0281590235566415	0.83103361960548	0.94173351293696	notDE
AT1G04510	WT	h3h3	2748.37028710005	2557.31369756704	0.103505213877967	0.09125818665681	0.315005491175949	notDE
AT1G04520	WT	h3h3	646.41898253055	574.859482857053	0.168736203033392	0.139696172195279	0.406742852722261	notDE
AT1G04530	WT	h3h3	2141.38215402062	2332.83330513664	-0.124562997576065	0.104929938998013	0.342698588324302	notDE
AT1G04540	WT	h3h3	469.328926659474	586.959161240264	-0.321926410208584	0.378826518165614	0.685152245126356	notDE
AT1G04550	WT	h3h3	1119.1033375054	1188.49000088177	-0.0873326595716721	0.258444593621822	0.567709701328368	notDE
AT1G04555	WT	h3h3	452.031910603153	501.974862382697	-0.153198496694437	0.167869526440297	0.448915525934258	notDE
AT1G04560	WT	h3h3	9.98581218011359	7.80507618629043	0.34326573848317	0.618107891833283	0.84496724943297	notDE
AT1G04570	WT	h3h3	144.776262970609	149.635428121815	-0.0530359248205049	0.767642239227506	0.917075530371167	notDE
AT1G04580	WT	h3h3	1300.9350641206	963.727789670617	0.433869556467718	6.26801740644457e-07	1.97106597296638e-05	notDE
AT1G04590	WT	h3h3	1026.87622944872	963.565696200176	0.0913594530853069	0.245994292652926	0.553998083622086	notDE
AT1G04600	WT	h3h3	80.6873786030487	70.9516518020455	0.194590683695959	0.436414543933371	0.728702113731738	notDE
AT1G04610	WT	h3h3	91.2722496933028	88.6742669737521	0.0359220881281161	0.87580859787038	0.95751252094515	notDE
AT1G04620	WT	h3h3	1718.38973029294	1749.77420917398	-0.0261076589497988	0.797237370221844	0.927770801179262	notDE
AT1G04630	WT	h3h3	995.601961759949	927.095748367619	0.102804715264787	0.186492531551392	0.476807254438044	notDE
AT1G04635	WT	h3h3	131.740520836359	131.31271244256	0.00990431695283988	0.957953045065113	0.986740673040267	notDE
AT1G04640	WT	h3h3	502.617784340108	436.487751408294	0.201939165901705	0.0953191348102216	0.32372127584035	notDE
AT1G04645	WT	h3h3	272.219065935963	156.41927980269	0.801820790614895	0.0901918462664406	0.31279602715922	notDE
AT1G04650	WT	h3h3	189.811284658764	166.371043793124	0.185817987129402	0.261952480050132	0.570963090104181	notDE
AT1G04660	WT	h3h3	87.6896115210096	97.3093689982991	-0.157310296063296	0.498028904070066	0.772340721984333	notDE
AT1G04680	WT	h3h3	17116.4056360997	16336.9295048466	0.0673851207233497	0.290748259814938	0.60280511026594	notDE
AT1G04690	WT	h3h3	6977.97482478677	7465.26394598439	-0.0969798472294415	0.0689827147391907	0.264221934562649	notDE
AT1G04700	WT	h3h3	206.08612168583	223.201907379794	-0.11064371688374	0.547777174364582	0.804019752502914	notDE
AT1G04710	WT	h3h3	943.223379190635	833.630205300983	0.175792292972792	0.0366524769592648	0.174813272857095	notDE
AT1G04730	WT	h3h3	495.284217734545	439.959398201481	0.171367918790489	0.116709947267381	0.367010795995737	notDE
AT1G04750	WT	h3h3	5430.97889924785	5573.50366168326	-0.0375431083106116	0.475437151936197	0.755920009556288	notDE
AT1G04760	WT	h3h3	171.227833842198	170.177478215288	0.00978745210840217	0.952904412363494	0.984962254598138	notDE
AT1G04770	WT	h3h3	774.708946072586	921.417301625969	-0.250433628801776	0.572858036309062	0.819544047535477	notDE
AT1G04778	WT	h3h3	14.2166897139977	13.2762044235705	0.117439740536378	0.842456436677075	0.944763541654773	notDE
AT1G04780	WT	h3h3	5572.58177416879	5689.16137999456	-0.0298330593698769	0.572953812701641	0.819571564959298	notDE
AT1G04790	WT	h3h3	1398.22169105176	1371.80026449242	0.0281224964243575	0.694573072618186	0.882515646346344	notDE
AT1G04800	WT	h3h3	308.538682342472	604.14433462098	-0.972495256311368	1.30384172439241e-12	1.16340710532765e-10	notDE
AT1G04810	WT	h3h3	3144.30151006863	3130.07196056118	0.0072425825957531	0.906730262551537	0.970251205132525	notDE
AT1G04820	WT	h3h3	23878.9089003526	22984.5201793857	0.0552968196118594	0.357629328651694	0.667070122208521	notDE
AT1G04830	WT	h3h3	821.8596328814	824.335244662757	-0.00161632716742399	0.986251867882353	0.996258624033827	notDE
AT1G04840	WT	h3h3	93.1863426551828	105.671718605471	-0.180293683385256	0.388267713103999	0.692093286431746	notDE
AT1G04850	WT	h3h3	4730.7033032515	4789.08074722629	-0.0176013476213506	0.74062386202378	0.905049398751002	notDE
AT1G04860	WT	h3h3	1741.1613497516	1756.13232049485	-0.0130802106214532	0.847673173194034	0.946630770834126	notDE
AT1G04870	WT	h3h3	1440.79422738668	1286.44779174205	0.164140421783741	0.0267917630293425	0.140583699114004	notDE
AT1G04880	WT	h3h3	33.0005885636442	41.3326919271029	-0.32221502453999	0.3346790415358	0.645825740195686	notDE
AT1G04890	WT	h3h3	3.90268566003626	5.50272309811229	-0.504733267771695	0.597387392376836	NA	notDE
AT1G04900	WT	h3h3	785.631257363009	717.552299588048	0.128983835974165	0.175954230159302	0.46135653724699	notDE
AT1G04910	WT	h3h3	1892.00538162574	1959.16764002233	-0.0493598136875825	0.463944367847842	0.747580918903947	notDE
AT1G04920	WT	h3h3	289.343504433341	176.535863462996	0.719256790904305	1.42247292875433e-06	4.03473612838065e-05	notDE
AT1G04930	WT	h3h3	247.474402433305	231.937070340775	0.097510219819592	0.517890857354379	0.786179393935211	notDE
AT1G04945	WT	h3h3	469.711195971525	464.064028293008	0.0191311941475984	0.874299152736988	0.956840384499528	notDE
AT1G04950	WT	h3h3	1316.86526828224	1333.63719716599	-0.0168075776041967	0.829268368727899	0.941240788207508	notDE
AT1G04960	WT	h3h3	1404.27236895585	1339.52449417126	0.0682313286350789	0.328710627197712	0.640217717665064	notDE
AT1G04970	WT	h3h3	3525.82125102769	3200.92862136028	0.139670267014837	0.0316547374192151	0.158162902900721	notDE
AT1G04980	WT	h3h3	1262.428121733	1472.08684354597	-0.219611773758057	0.0172686293144788	0.102345779224058	notDE
AT1G04985	WT	h3h3	1223.70833340859	1173.14067579479	0.0599882267751846	0.472126558917334	0.753874748126711	notDE
AT1G04990	WT	h3h3	1578.98074762925	1667.92930098677	-0.0789889696980261	0.235401264146609	0.54084075008188	notDE
AT1G05000	WT	h3h3	281.727716271534	282.332958192182	-0.00358851262907962	0.979054599278286	0.994265855145029	notDE
AT1G05010	WT	h3h3	46299.0819248256	49743.1835970435	-0.103453900279249	0.0440384794833408	0.197960545368544	notDE
AT1G05020	WT	h3h3	15.2134780328751	25.5156123581854	-0.741709770100412	0.186288123576003	0.476455292772019	notDE
AT1G05030	WT	h3h3	385.831207282071	419.617998308389	-0.121069727056323	0.310166825628511	0.622338852322173	notDE
AT1G05055	WT	h3h3	614.000291952889	587.526358508873	0.0660637204416657	0.496052528232348	0.770953254379544	notDE
AT1G05060	WT	h3h3	698.782661415679	812.620713816842	-0.218273815517245	0.0154684303035238	0.0945366538099205	notDE
AT1G05065	WT	h3h3	23.0152256577038	21.3259204397546	0.104557167728964	0.806754932425197	0.932260785553939	notDE
AT1G05070	WT	h3h3	1316.87161557165	1396.91969358055	-0.0842616595953162	0.285263448569435	0.596838545068285	notDE
AT1G05090	WT	h3h3	93.3140927068678	99.1578353297427	-0.0848269090760753	0.689534619909398	0.880344363969375	notDE
AT1G05100	WT	h3h3	502.423722414674	600.734667026389	-0.256872952102859	0.080621741258016	0.293475197865105	notDE
AT1G05120	WT	h3h3	1833.82041584967	1802.74541162899	0.0247018501569537	0.704293474024577	0.887082320015636	notDE
